,Site,Text
1502,/wiki/Bill_Tanner_(Michael_Kitchen),"Bill Tanner is the fictional Chief of Staff for the British Secret Intelligence Service (SIS/MI6). Based on the recurring literary character, who first appeared in the 1955 Ian Fleming novel Moonraker, he was portrayed by English actor Michael Kitchen in the 1995 James Bond film GoldenEye and 1999's The World Is Not Enough.
Tanner is only briefly seen in the Situation Room when the GoldenEye weapon is set off over Severnaya. Tanner gets scolded here for calling the new M, ""the Evil Queen of Numbers"" while she is right behind him. He then gives her and James Bond a briefing of the GoldenEye weapon and the specifications of electromagnetic pulse (EMP) technology.
Tanner is seen at the castle in Scotland at an MI6 debriefing the agents on the murder of Sir Robert King, father of Elektra King. When Bond comes to the conclusion that Renard is behind it, Tanner is seen with them talking about what Renard can do or is planning to do. He is only seen again twice, when Elektra King contacts M to get her to come and see her and finally at the end of the film where R is attempting to find Bond using a camera in Istanbul.
As Michael Kitchen was unable to reprise his role for Tomorrow Never Dies (1997), the character of Charles Robinson (played by Colin Salmon), was created in his stead. Kitchen was the first actor to portray Tanner more than once in film.  Both characters later appeared in The World Is Not Enough (1999).
"
1503,/wiki/Casino_Royale_(Location),"Casino Royale may refer to:
"
1504,/wiki/Assassin,"A category for assassins seen or mentioned in the James Bond franchise.
"
1505,/wiki/GoldenEye_(2010_video_game),"GoldenEye 007 is a first-person shooter video game published by Activision. It is a reimagining of 1997 video game GoldenEye 007, itself based on the 1995 film GoldenEye. The game was officially announced by Nintendo at their E3 2010 conference presentation. The game was released on November 2, 2010 in tandem with another James Bond game, James Bond 007: Blood Stone. It took on the elements of a modern shooter while retaining a classic name. A remastering of the Wii game was released for the PlayStation 3 and Xbox 360 consoles in 2011, re-titled as GoldenEye 007: Reloaded.
Although Pierce Brosnan starred as James Bond in GoldenEye' and was featured in the 1997 game GoldenEye 007, subsequent Bond actor Daniel Craig's likeness and voice are featured in the 2010 game and the plot has been modified to fit with the current style of James Bond films. Judi Dench, who has portrayed M since GoldenEye, reprises her role for the game. With the exception of M, all other main characters from the film have had their appearances altered, though they still retain their original names.
Unlike the original video game and therefore movie, the whole story takes place after the Cold War due to the Soviet Union's replacement by the Russian Federation, so the story does not jump nine years ahead after the opening sequence. 
Since the release of Spectre, the events of the game have been contradictory and are rendered as non-canon.
The story is set some time after the events of Quantum of Solace but prior to Skyfall.  It begins with James Bond (007) and Alec Trevelyan (006) on a mission infiltrating a chemical weapons facility in Arkhangelsk, Russia, which is believed to be the source of weapons used by a terrorist cell to target British embassies around the world. The mission goes awry when Trevelyan is caught and apparently shot by General Arkady Ourumov. Bond escapes by detonating explosives he had placed throughout the facility, and fighting his way out, with playable options to use the facility's missile embankments to destroy attacking helicopters before stealing a motorcycle and chasing a plane on the runway. With its pilot killed in the firefight, Bond is forced to chase it off a cliff and steady the controls, fleeing Arkhangelsk.
Afterward, Bond reports on his mission, and receives intel on a phone call intercepted from Ourumov connects him to Russian gangster Valentin Zukovsky as Ourumov attempts to acquire a helicopter that has been modified to survive an electromagnetic pulse attack. Bond travels to Zukovsky's nightclub in Barcelona, Spain, and through Sergeant Garcia local police mole placed inside Zukovsky's nightclub, Bond is able to make contact with the Russian and inquires about the helicopter. Zukovsky directs him to an arms fair in Dubai before being killed by Xenia Onatopp, disguised as a waitress in Zukovsky's club and has the murder pinned on Bond.
Bond tracks Onatopp to the same arms fair Zukovsky mentioned, but is unable to stop Onatopp and Ourumov from stealing the EMP-resistant helicopter. He is, however, able to plant his smartphone on-board, and MI6 is able to track the helicopter to Severnaya, a remote base in Siberia which the Russians claim is being used to observe the effects of climate change. In reality, it is a tracking system for ""GoldenEye"", a series of nuclear weapons in orbit designed to disable an enemy target with an electromagnetic pulse upon detonation, except for Bond's new smart phone that was EMP hardened. Bond is unable to stop the theft of the GoldenEye weapons satellite, with Ourumov detonating one of the satellites in orbit so as to cover up the theft. Negotiating his way through the lower levels of the Severnaya facility, Bond rescues Natalya Simonova before being arrested by the Russian army.
Believing Bond and Natalya to be responsible for the GoldenEye blast, Russian Defense Minister Dmitri Mishkin interrogates the two in St. Petersburg, but is interrupted by Ourumov - now working for The Janus Group, a shadowy PMC, murders Mishkin and abducts Natalya. Bond pursues Ourumov through the Russian military archives, before hijacking a tank and chasing Ourumov. Ourumov leads Bond to a rail yard where he boards a train with Xenia. Bond derails their carriage by crashing into it with the tank, leading to a confrontation with Ourumov over his plan for the GoldenEye satellite. He attempts to pit Ourumov and Xenia against one another, but Xenia betrays Ourumov and kills him. Bond is able to help Natalya off the train before it explodes and Natalya admits she overheard Ourumov arranging a meeting with someone for that night.
Bond goes to the meeting in Ourumov's place and is shocked to learn that Trevelyan survived his execution at the hands of Ourumov and is now Janus, the head of the Janus crime syndicate and the mastermind behind the GoldenEye theft. Trevelyan expresses disdain for his previous life, claiming that where they once fought for Queen and country, their cause had become corrupted by bankers and financiers seeking to make billions of dollars in profit by manipulating the course of governments around the world. He then leaves with Natalya, who is instrumental to his plan now that Ourumov is dead.
MI6 traces Trevelyan to a solar energy station in Nigeria. Bond is able to infiltrate the facility, killing Xenia in the process. Trevelyan's plan is to steal billions of dollars from all the banks in London and everything the banks have touched (stock markets, financial records, etc.) before detonating the second GoldenEye satellite, erasing all evidence of the theft, using Natalia's fingerprint; Bond, however, is able to trick him into destroying his own supercomputers before telling Natalya to deorbit the satellite. Trevelyan then makes his way to the top of the satellite array to defend the override module that will sabotage it; after fighting Trevelyan, Bond is able to overload the facility control room, causing the entire facility to collapse around them. Bond shoots Trevelyan, sending him to his death over the edge of the tower. Natalya has a helicopter piloted by a Janus man at gunpoint to pick up James and they soon get away as the station is destroyed. Landing a few miles from the station, MI6 arrest the pilot while James and Natalia get out and look at each other before being interrupted by M's phone call, congratulating him about the station's destruction and wants a report. Natalia throws the smart phone away and James and Natalia soon kiss.
Since GoldenEye 007 serves as a re-imagining of the film, rather than an accurate portrayal, the game does have some noticeable differences. Levels have been altered to reflect the game's modified story. According to Craig Harris of IGN, ""GoldenEye still retains the basics of GoldenEye's story, but retells it in a way that makes sense with Daniel Craig's interpretation of James Bond."" Likewise, the game features modern game elements to coincide with other modern first person shooters, such as destructible environments and online multiplayer.
Eurocom has also added a few updated features while retaining some features from the original game. Instead of a watch, players use a mobile phone to scan documents, take photos, and communicate with MI6. The original GoldenEye 007 featured a cheat menu which is available from the start in the re-make. The game updates the AI-Bot system which is built upon Eurocom's previous game, Dead Space: Extraction. Each computer player possesses its own AI-bot system to make them dynamic and challenging. The game, despite having a regenerating health system, contains a throw back to the orginial GoldenEye 007's health system with the 007 Classic single player difficulty. In this single player mode, the player has non-regenerating health and can pick up armor like in the classic GoldenEye.
The game offers players several choices of controllers: Wii Remote with Nunchuk, Wii Zapper, Classic Controller, Classic Controller Pro, or a Nintendo GameCube controller. GoldenEye 007 also provides players using the Remote with Nunchuk or Wii Zapper with the ability to peer around cover by tilting the Nunchuk. The game includes twenty-five weapons based upon counterparts from the Bond franchise.
GoldenEye 007 features both offline split screen for up to four local players and online play for up to eight players. There are 10 multiplayer maps. There are four different game modes for offline multiplayer and nine different game modes for online multiplayer. Online multiplayer is provided through the free Nintendo Wi-Fi Connection, and though up to eight players can connect to a game remotely, only one local player is allowed at a time. Multiplayer includes characters from the single player campaign, such as James Bond and Alec Trevelyan, as well as classic Bond-series characters including Jaws, Oddjob, and Julius No. Additionally, online multiplayer offers XP progression, unlockables and multipliers. Split screen combat provides over a dozen modifiers, including Paintball Mode from the original game.
During November 2006, Nintendo of America president Reggie Fils-Aime announced that Nintendo was exploring the possibility of adding the Nintendo 64 classic GoldenEye 007 to the Virtual Console, despite a complicated situation in which the game's developer Rare is owned by Microsoft (producers of the rival Xbox 360 console) and the video game rights to the James Bond franchise are held by Activision. He stated, ""We would love to see it [on the Virtual Console], so we're exploring all the rights issues. On January 7, 2008, Xbox Evolved reported that an updated version of GoldenEye 007 would be released on Xbox Live Arcade. However on January 11, 2008, 1UP.com reported that a GoldenEye port (as opposed to a remake) had been in development at Rare for several months, but stated that the title would not be released on the [[Wikipedia:Xbox Live Arcade]|Xbox Live Arcade]] since ""Microsoft and Nintendo couldn't agree on the financial side of things"". As of November 2011, Microsoft has made no comment on further effort to acquire the rights to the game and release GoldenEye 007 on XBLA. It was revealed at E3 2010 that a new Goldeneye video game would be released for the Wii in November 2010. GoldenEye 007 is built on a modified version of the game engine from another Wii game by Eurocom, Dead Space: Extraction.
Originally, Free Radical Design (now Crytek UK) were approached by Activision to develop the game because former Rare staff were working there, however the deal was never finalised.
David Arnold, composer of every Bond film score since Tomorrow Never Dies, composed the game's score. Nicole Scherzinger performs the title song, a cover version of the film's theme which was originally performed by Tina Turner. The game's script is penned by Bruce Feirstein. Rory Kinnear reprises his role as Bill Tanner, M's Chief of Staff.
Reviews for GoldenEye 007 have been mostly positive. GameRankings's aggregated review score for the game is 83.77% as of May 4, 2011, based on 62 reviews, about 13% less than the original game. IGN awarded the game a 9.0 out of 10 and an Editor's Choice Award, praising its multiplayer component and its well-crafted story while criticizing the lack of voice chat. The reviewer, Craig Harris, concluded by acknowledging that the game—as of its release—is the Wii's best first person shooter. Gaming Nexus gave GoldenEye 007 an A–, stating, ""instead of standing in the original GoldenEye's shadow, Eurocom has created a brand new game that is just as compelling and addictive as the original."" GameSpot reviewer Tom McShea also praised the game, awarding it an 8.5 out of 10. Joystiq scored the game 4 out of 5. Nintendo World Report awarded the game an 8.5/10, with the reviewer stating, ""Frankly, I haven't seen a more impressive Wii shooter."" The Official Nintendo Magazine gave GoldenEye 007 a score of 90%. GameTrailers scored the game at 8.6 of 10, indicating that while most aspects are well-done, the game's performance suffers from inconsistent framerates, particularly during splitscreen play. They also derided the menus as ""bland"" and the ""not very crisp"" overall picture due to aliasing. Digital Trends' gave the game 8 of 10, complaining of the enemy AI's simplistic strategies and lack of adaptability. While the multiplayer gameplay was highly praised by the reviewer, the lack of voice chat was seen as a significant omission.
GamesRadar, although less positive, were still pleased with the result, awarding the game a 7 out of 10, stating that it was impossible for the game to live up to the original, but that it was still ""a damn fine, 'serious' shooter on the Wii, and that's saying something,"" adding that ""even without the limited options for mature action for Wii owners, GoldenEye 007 is a solid game in its own right."" In contrast, however, Game Informer was less impressed, giving the game a 6.5/10, calling it ""a lackluster game that fails to hit the same high notes of the original, or keep pace with modern shooters"".

At the 2011 San Diego Comic-Con, Activision unveiled GoldenEye 007: Reloaded, a remastering of the Wii game for the Xbox 360 and PlayStation 3 consoles. The game features high-definition graphics due to running on a new game engine, an achievement system, new ""Mi6 Ops Missions"", and PlayStation Move compatibility for the PS3 version. On September 14, 2011, Activision announced plans to release an exclusive PlayStation 3 bundle called GoldenEye 007: Reloaded - Double 'O' Edition, which would include access to the downloadable character Hugo Drax. The bundle would include a PlayStation Move motion controller, navigation controller, PlayStation Eye camera, and Sharp Shooter peripheral along with the game. The game was released on November 1, 2011 in North America and on November 4, 2011 in Europe.
GoldenEye 007 features online play for up to 16 players. There are 14 multiplayer maps. There are nine different game modes for online multiplayer. Online multiplayer can be used by Xbox Live and PlayStation Network, and though up to 16 players can connect to a game remotely, only one local player is allowed at a time. Multiplayer includes characters from the single player campaign, such as James Bond and Alec Trevelyan, as well as classic Bond-series characters including Jaws, Oddjob, and Julius No. Additionally, online multiplayer offers XP progression, unlockables and multipliers.
Reloaded has some changes to its Wii counterpart. There's new added gameplay, peripheral compatibility and improved graphics.
"
1506,/wiki/Graves,"Founder and owner of the Graves CorporationColonel Tan-Sun Moon, later known as Sir Gustav Graves, was a fictional North Korean military colonel who attempted to unite the Korean peninsula under his county's flag. After his presumed death at the hands of James Bond, he changed his appearance to infiltrate the society he intended to destroy; becoming a charismatic diamond magnate.
Portrayed jointly by Korean-American actor, Will Yun Lee, (as Moon) and British actor, Toby Stephens, (as Graves) the character served as the main antagonist of the 2002 James Bond film, Die Another Day. He was also featured in Raymond Benson's accompanying novelisation and was re-imagined for Activision's 2012 James Bond video game, 007 Legends.
Born the son General Moon, Tan-Sun Moon was a Colonel (Sangchwa) in the North Korean People's Army. In a hope that a Western education would help bridge the gap between East and West, General Moon sent his son to study at Oxford and Harvard. It was an experience which would prove formative on the young Moon, providing him with the contacts which he would later use; including Miranda Frost who was on also on the Harvard fencing team. He was able to bring Frost to his side by arranging her to win the Olympic Gold Medal in fencing by implicating her competitor for using steroids. General Moon would later regret the decision, coming to believe that his son had become corrupted by the ideas and greed of the West.
A radical and a dealer in hi-tech weaponry, Moon conducted various illicit operations in diamond  smuggling to fund his private army and ambitions to forcibly unite the two Koreas. He had his base set up in the middle of the Demilitarized Zone between North and South Korea. He also had assistance from a fellow Korean officer named Tang Lin Zao. MI6 becomes aware of his activities, however, and dispatches three agents, including James Bond, to assassinate Moon by intercepting and replacing a diamond smuggler named Van Bierk.
When Zao finds out that Bond is in truth a British spy sent to kill him, Moon uses to destroy the helicopter Bond arrived in with one of his high-tech weapons, called Tankbuster, killing the two remaining agents. Before he can kill Bond too, Moon is told that General Moon is about to arrive at the base. The Colonel and his men then quickly leave the base with the hovercrafts and weapons, so that his father doesn't find out about his weapon dealing. He leaves Bond to be shot by his men but the agent escapes by blowing up the diamond suitcase, having implanted a bomb earlier, and fleeing with the last remaining hovercraft. Pursuing Moon, Bond has to fight off many Korean soldiers while being shot at by Moon with his Tankbuster and a flamethrower.
Eventually jumping onto Moon's hovercraft, Bond attacks the young military and the two fight long enough for the hovercraft to reach a cliff. Without a pilot to steer it the hovercraft drives right over the cliff into the river far below. Bond is able to jump off in time, but Moon is dragged over the cliff and presumed deceased. Right after, Bond is arrested by General Moon and his soldiers, and brought to a North Korean torture camp where he is brutally interrogated for before being exchanged for Zao, who had been arrested by the British.
Unknown to the rest of the world - including his own father - Moon survives the incident and flees to Cuba, where he undergoes DNA replacement therapy (provided by Dr. Alvarez) to alter his appearance to make him appear to be of European descent. Emerging from the therapy, he completed his transformation and adopted the name Gustav Graves.
Gustav Graves was seen as a sophisticated, sarcastic, rude and arrogant business man. In a conversation with Bond later in the film, he admits that he modelled this new identity after him. He portrays himself to the world as an ecologist, fencing champion and adrenaline junkie, with a penchant for speed—activities which he has plenty of time for, given that the gene therapy has robbed him of the ability to sleep.
His official story was that he was an orphan who worked in diamond mines in Argentina; from there, he learned engineering and founded the Graves Corporation. He discovered a great mine of diamonds in Iceland and made a huge fortune. With that fortune, Graves developed Icarus - a satellite which harnesses solar energy and focuses it, ""gently"", over the Earth, supposedly putting an end to famine and poverty. In reality, his fortune was made using a fake diamond mine as a front for laundering African conflict diamonds and his Icarus satellite is a super-weapon. The main purpose of Icarus was to blast its way through the heavily-fortified demilitarized zone, providing a pathway for the invading North Korean forces and bringing about Korean unification.
Brought on Graves' trace through blood diamonds he found with Zao, Bond - unaware of Graves' true identity - travels to London, where he witnesses Graves arriving at the Buckingham Palace by parachute before he is knighted by the Queen. Later that day, Bond visits the fencing academy where Graves is training and manages to persuade the fight trainer Verity to arrange a match with Graves. When being introduced to Graves, the villain asks whether they have met before, to which Bond responds by stating he would remember. Graves admits that he is mistaking. Driven by their arrogance, both men then engage in their training match, betting money on the outcome. When Graves asks Bond if he still wants to continue, Bond proposes to up the wager, showing him one of the blood diamonds he got from Zao.
When continuing their fight, Bond cuts Graves at the hand, pausing their fight to continue. When Bond mockingly-affably asks Graves whether he wants to continue, Graves responds that of course he wants to ""bloody continue"", but proposes that they use real swords and fight till first blood drawn from the torso. They engage in a furious duel, where both men are cut multiple times. Fighting their way through the club, changing their weapons multiple times. Eventually hammering at each others with medieval claymores, they continue their fight in the outer parts of the club, with Bond finally cutting Graves at the stomach, thereby throwing him into a fountain. Graves emerges furiously but before he can continue the fight, Miranda Frost stops them. Graves laughs and admits that Bond beat him and the men shake hands. Before they leave, Graves, as a token of good sportsmanship, invites Bond to his Icarus demonstration in Iceland at the next weekend.
When Bond arrives at Graves' Ice Palace at Iceland, a palace made from pure ice only built for the demonstration of Icarus, he is greeted by Graves and his security head Mr. Kil. While the guests entertain themselves inside, Graves is using his dream machine. He is interrupted by a man who is revealed to be Zao. Seeing his old friend for the first time after Zao's departure, Graves looks at his unfinished face and asks him who did that. Zao responds that it is Bond's work and Graves gleefully tells him that he has met Bond and Bond did not recognize him at all. Graves then asks Zao of news of his father and Zao tells him that General Moon still mourns his death.
The guests are then called for the presentation. Graves then presents Icarus, telling them that it will be used to bring light to the darkest places on earth and is able to warm even the coldest places to grow crops, therefor being a mean to end world hunger. He then uses Icarus to illuminate the entire palace, causing giant applause from the guests.
When NSA agent Jinx, who has also reached Island, breaks into the complex where Graves' chambers are located to kill Graves, she expects to find him under the dream machine's mask. However, when she takes the mask off, Zao looks at her and Graves attacks her from behind, wearing the prototype of his Icarus suit.
After saving Jinx from Zao, Bond heads to Graves' office where he waits for his old enemy. When Graves arrives, Bond tells him that he knows his true identity, based on Zao's presence and the lack of alternative explanations for the dream machine's presence. Graves mocks him, telling him he thought that Bond would never get it. He then reveals to Bond that while they only met briefly, Bond had made a lasting impression on him, causing him to model his new identity Gustav Graves after the MI6 agent. Miranda then arrives, holding her weapon at Graves. Graves remarks seemingly defeated that Miranda seems to be not the one she claims to be. Bond agrees, but then Graves asks whether he has found out who betrayed him in North Korea and if it never occurred to him to look inside MI6. Miranda then aims her gun at Bond, revealing herself as the traitor. Graves also reveals that he knows of Jinx and says that a tragedy will befall her soon.
When Bond is about to be killed, Bond goads Zao into hitting him into stomach in order to allow him to fall to the ground. Using a special ring he got from MI6's quartermaster, he breaks the glass panel that covers the entire floor in order to fall into the lower floor. As Bond runs off, Graves orders Zao to follow and kill him but Bond escapes with Graves' speeder, driving off into the ice plains at insane speed. When Zao returns and tells Graves that Bond escaped, Graves decides to unleash Icarus.
He orders Zao to bring the three North Korean generals (Dong, Li & Han) that were underneath the guests and tells them that he will demonstrate them the full power of Icarus. He then has Icarus produce a gargantuan heat beam, which Bond can only escape because of his vehicle's enormous speed. When Bond drives off a cliff, hanging there only on the breaking hook of the speeder, Graves has Icarus cut off the entire cliff. Though Bond survives, Graves believes him to be dead.
Preparing to return to North Korea, Graves leaves Zao at the palace to oversee the final preparations. He, Miranda and most of his men then leave the palace, leaving Zao only with a minimal force. Returning to the palace for Jinx, Bond sees their escape plane arrive. On the plane, Graves uses Icarus to destroy his ice palace, destroying any evidence left. After this, he tells his engineer Vlad to complete the Icarus suit.
Having fled to a North Korean airbase, Graves plans to use Icarus to destroy the minefield in the demilitarized zone, allowing North Korean forces to attack the South. As General Moon wouldn't allow this war, the hardliners staged a coup and put the general under arrest. Bond and Jinx are sent to stop Graves.When the USA sends a missile to destroy Icarus, Graves uses the satellite's power to disintegrate it mid-air.
Unable to assassinate Graves at the airbase, Jinx and Bond are forced to board Graves' plane. On-board the plane, Graves and the generals are inside a planning room, where Graves admires the finished Icarus suit. He tells his men to have his father brought down. When General Moon arrives, Graves addresses him, but as his face is changed General Moon does not recognize him. When Moon tells him that he does not now him, Graves says that Moon always found it difficult to accept him, which made his exile easier to bear. He then quotes his father, which makes Moon realises that the man next to him is his son. However, he is deeply shocked, asking what his son did to himself. Graves then tells his father to watch the rising of his son and activates Icarus to destroy the minefield. However, opposed to Graves, Moon is disgusted by the heat beam as he knows this would mean war, with the Americans presumably sending nuclear warheads.
Finally realizing what his son has become, Moon grabs a gun from General Han and points it at his son's head. Graves asks his father whether he would kill his own son. When Moon claims that his son died long ago, Graves disarms him with the electricity glove of his Icarus suit and shoots him. He then sees Bond walking towards him and about to shoot him, but a henchman intervenes and the bullet hits the plane's window instead, causing it to break, sucking out everyone except Bond and Graves.
Graves and Bond then fight in the remains of the room, with Graves eventually overpowers Bond with his shock glove, Graves takes the plane's two parachutes and throws one out of the window. Intending to leave Bond to die in the plane crash, Graves kneels down next to Bond for one last gloat.
As he leans over the fallen spy to gloat, 007 reaches out and yanks the parachute's release cord; causing Graves to be pulled through a hole in the fuselage. As Moon desperately clings onto the edge of the chassis, Bond reaches out and activates the suit's electric defenses causing Moon to shock himself. He loses his grip and is sucked - along with the controls for the Icarus - into the Autonov's jet engine. With the destruction of his suit, Icarus is rendered harmless.
Gustav Graves also appears in 007 Legends in the Die Another Day mission. He has the likeness of is and voiced by Toby Stephens, but no reference is made to his past as Colonel Moon, implying that he was born Gustav Graves. The only exception to this theory is that a bust of Colonel Moon's head can be seen on Graves's cargo plane. Although he is shown wearing his North Korean uniform underneath his armor, his collar cuffs are absent.
While an original character, the character of Gustav Graves incorporates a number of elements from Ian Fleming's original novel Moonraker. In that novel, a Nazi adopts a new identity and becomes a popular British multi-millionaire. He then donates millions to create a ""Moonraker"" missile which is supposed to be for Britain's protection but is actually meant to destroy London. In addition, the club called Blades, a fencing club in this film, was featured as a gentleman's club in Moonraker. The name Colonel Tan-Sun Moon is a homage to the first official James Bond novel written after Ian Fleming's death, Colonel Sun by Robert Markham (Kingsley Amis).
Gustav Graves/Gallery
"
1507,/wiki/Hawkins_(Grand_L._Bush),"Hawkins is a fictional DEA operative and associate of Felix Leiter. He appears in the 1989 James Bond film Licence to Kill, portrayed by actor Grand L. Bush, and also appeared in John Gardner's accompanying novelization.
After Central American drug lord, Franz Sanchez, is spotted in the Bahamas, the DEA send Hawkins and his fellow operative Mullens to notify and collect Felix Leiter in Key West. After interrupting his wedding day by flagging down his car from a helicopter, Leiter and his best man, James Bond (ostensibly, as an ""observer""), travel to a airfield where Sanchez is attempting to make his escape. After Sanchez takes to the air in a stolen Beechcraft 18, the agents pursue him by helicopter and hook his aircraft in mid-flight, taking him into custody. He is present during the drug lord's subsequent interrogation and physically restrains his colleague Ed Killifer when he lunges for Sanchez.
Hawkins later attempts to phone Leiter at his home, but instead gets through to Bond, who has discovered that the recently escaped Sanchez has maimed Felix and murdered his wife Della. He phones for an ambulance and later visits Bond at the hospital, where he informs the spy that Sanchez has fled the U.S. and is now outside their jurisdiction. Bond suggests that there are 'other ways' to get to Sanchez, but the frustrated DEA agent promptly orders him to 'let it go'. Later, Hawkins intercepts Bond near the Ernest Hemingway Home and discusses 007's recent break-in to the warehouse where Leiter was maimed; including his killing of two armed guards and causing the death of the traitorous Killifer. He informs him that he is concerned with Bond's violation of U.S. law and can only cover for him so much; the police and District Attorney want to know what happened. Bond storms off, only to be confronted by two armed Secret Intelligence Service men, who usher him into the Hemingway House for an audience with M.
"
1508,/wiki/AUG_A3,"The AUG A3 is an assault rifle that appears in 007: Legends. It is automatic and has a 30 round magazine. Called STK-21 Commando in game.
The Steyr AUG A1 appears in the game as the ""Meyer Bullpup"".
The Steyr AUG appears in the game as the A3 Raker. It is only usable in three levels, Siena, Casino Royale, and Eco Hotel. However, it is shown in an in-game cutscene during the Siena level. It appears in multiplayer modes as the ""A3 Recon"". This weapon is named after the film Moonraker. Despite the A3 designation present in the in-game name, this AUG is actually an A1.
"
1509,/wiki/Gibson,"Gibson is a character in the 1974 James Bond film The Man with the Golden Gun. He was played by Gordon Everett.
Prior to the film's events, Gibson, a British solar energy expert, was employed by Thai multi-millionaire industrialist Hai Fat to develop a solution to the world's ongoing energy crisis. With the help of Fat's construction company, a highly efficient solar power-plant was constructed on an island belonging to the industrialist's junior partner, the assassin Francisco Scaramanga.
However, following its completion, Gibson attempts to return to Britain, bargaining for immunity with a critical component of the power-plant: the Solex Agitator unit. Having outlived his usefulness, Scaramanga is dispatched by Hai Fat to assassinate the scientist and recover the Solex. After meeting with his British contact at a Hong Kong strip club, Gibson is shot by Scaramanga, and the Agitator is stolen from the crime scene by the assassin's diminutive assistant, Nick Nack.
"
1510,/wiki/Britt-Inger_Johansson,"Kristina Wayborn (born Britt-Inger Johansson on September 24th, 1950) is the actor portraying the role of Magda in Octopussy.
"
1511,/wiki/Brad_Whitaker,"Brad Whitaker was a fictional American arms dealer and one of the two main antagonists in the 1987 James Bond film The Living Daylights, alongside General Georgi Koskov. He was portrayed by American actor Joe Don Baker.
Brad Whitaker is an international black market arms dealer from the United States. He is fascinated by war - he always wears a US military uniform with the US insignia of General of the Army (5 stars General) - but his actual military career is a failure, so he turns to arms dealing to organize his own personal military force. Expelled from West Point for cheating, he spends a short stint as a mercenary in the Belgian Congo before working with various criminal organizations to help finance his first arms deals. He resides in Tangier, Morocco. He loves military history, and it is implied that he Wargames various historical conflicts using automated miniature figures and effects, such as the battles of Agincourt, Waterloo, and Gettysburg. In a conversation with James Bond, Whitaker believes that Pickett's Charge should have been made up Little Round Top, and that if Grant was in charge of the Union at Gettysburg, he would have crushed the Army of Northern Virginia, ending the war.
Whitaker even has a pantheon of ""great military commanders"" in his headquarters, which included some of history's most famous and infamous figures, such as Adolf Hitler, Napoleon I of France, Genghis Khan, Julius Caesar, Alexander the Great, and Attila the Hun. Whitaker holds these men in high regard and calls them ""surgeons who removed society's dead flesh"". Perhaps the most disturbing thing about this collection is that all representations of these ""surgeons"" are sculpted to resemble Whitaker himself, which is highly noticeable when Whitaker hides among the statues waiting for General Pushkin to visit.
Whitaker hires the help of Soviet General Georgi Koskov to secure a large shipment of opium from the Snow Leopard Brotherhood in Afghanistan for $500,000,000 worth of diamonds that he had obtained from an arms deal with the Soviets. At the same time, they attempt to use James Bond to eliminate the Soviet head of secret operations, General Pushkin, on the basis that he has instituted an ongoing operation called ""Smert Shpionam"" meaning ""Death to Spies."" Actually, it is their men, especially Koskov's henchman Necros, who are involved in killing British secret service agents. After thwarting Whitaker's plans, Bond hunts him down at his Tangier headquarters and kills him after a game of cat-and-mouse in his gaming room, with him using high-tech weapons (such as a light machine gun with an integral ballistic shield), and Bond using his Walther PPK. After Bond hides behind a bust of British commander Wellington, he sets his key-ring finder behind it. Whitaker gets right in front of it, and the key-ring finder explodes, triggered by Bond's wolf whistle. The explosion topples the bust and podium on top of Whitaker, crushing him through a glass display case containing one of his miniature wargaming setups resembling Waterloo. He thus dies on the battlefield after all, Bond ironically quipping, ""He met his Waterloo.""
"
1512,/wiki/Emilio_Largo_(Literary),"Largo is shot through the neck with a harpoon by his mistress, Domino, while he and Bond engage in underwater fighting.
"
1513,/wiki/Henchman,"A henchman is an assassin, hired guard or minion of a Bond villain. Each villain has numerous henchmen to do their bidding, but there is usually a privileged member who is a formidable physical threat to Bond. Henchmen range from adept and tough fighters like Red Grant to those with seemingly superhuman physical characteristics like Jaws.
For a complete list of henchmen sorted by film, visit the Henchmen page.
"
